rating,rating_raw,date,comment,raw_word_count,language,clean_comment,year_month,clean_word_count,subjectivity_score
3.5,★★★½,2026-01-19,"★★★½ Watched by Kozzy 19 Jan 2026
fire movie
No likes yet",12,en,watched kozzy jan fire movie like yet,2026-01,7,1.6643341270068641
4.5,★★★★½,2016-03-08,"★★★★½
Watched by TonyPonella 08 Mar 2016
4.65/5
No likes yet",11,en,watched tonyponella mar like yet,2016-03,5,1.5418173899890477
3.5,★★★½,2026-01-20,"★★★½ Watched by joeynam28 20 Jan 2026
Like it’s good ig
No likes yet",14,en,watched joeynam jan like good ig like yet,2026-01,8,2.4119713864338967
5.0,★★★★★,2026-01-20,"★★★★★
Rewatched by fleabag 20 Jan 2026
     ""It's called a hustle, sweetheart."" 🦊🐰
8 likes",15,en,rewatched fleabag jan called hustle sweetheart like,2026-01,7,2.319383218768358
2.5,★★½,2026-01-20,"★★½ Watched by ota’ 20 Jan 2026
i need nick bruh omg pls pls pls pls pls king i need you
+ it’s cool for kids
No likes yet",29,en,watched ota jan need nick bruh omg pls pls pls pls pls king need cool kid like yet,2026-01,18,3.705097777015578
5.0,★★★★★,2026-01-16,"★★★★★
Rewatched by charlotte☆ 16 Jan 2026
honestly, absolutely amazing film with a peak plot and great characters. 10/10. always has been 10/10.
No likes yet",26,en,rewatched charlotte jan honestly absolutely amazing film peak plot great character always like yet,2026-01,14,5.48120125820293
4.0,★★★★,2026-01-20,"★★★★ Watched by ～/⁠ᐠ⁠｡⁠ꞈ⁠｡⁠ᐟ⁠\⁠｡⁠☆ 20 Jan 2026
i wanna go to konser sama clawhauser
No likes yet",17,en,watched jan wanna go konser sama clawhauser like yet,2026-01,9,2.2039393449187203
3.5,★★★½,2016-03-04,"★★★½
Watched by 📼R📼 04 Mar 2016
It was probably too much to hope for a bit more subtlety from something targeted at kids, but still. On the other hand, it's so cute and so charming and I laughed many, many times.
1 like",44,en,watched r mar probably much hope bit subtlety something targeted kid still hand cute charming laughed many many time like,2016-03,20,3.581832613389505
5.0,★★★★★,2026-01-19,"★★★★★
Rewatched by naza🫶🏼 19 Jan 2026
😭😭😭💖💖💖
1 like",10,en,rewatched naza jan like,2026-01,4,1.9447579628722682
3.0,★★★,2026-01-19,"★★★
Watched by ihatechris 19 Jan 2026
Grâce à ce film j’aime enfin les lapins #natureetdecouverte
No likes yet",19,en,watched ihatechris jan gr ce ce film j aime enfin le lapin natureetdecouverte like yet,2026-01,15,2.5723437130691655
4.0,★★★★,2016-03-06,"★★★★
Watched by Metaluna 👽 ⚛️ Mutant 06 Mar 2016
Politicians exploit public fear for their own personal gain? More ofwhat would be expected from House of Cards than Disney animation but all of the messages in Zootopia are pulled off really well - hopefully they stick.
1 like",49,en,watched metaluna mutant mar politician exploit public fear personal gain ofwhat would expected house card disney animation message zootopia pulled really well hopefully stick like,2016-03,25,3.4079251856302393
4.0,★★★★,2016-03-04,"★★★★ Watched by CrossBits 04 Mar 2016
""Zootopia"" is so damn smart. It's smart in how it depicts an undercurrent message about cultural biases, while having that be told naturally out of the actions of the characters and story. The latter comes first, while the former is a result of it. The balance of this makes for a very satisfying film, as I hoped for Judy and Nick to succeed while at the same time feeling like there world - an evolved animal utopia - was a… more
1 like",90,en,watched crossbits mar zootopia damn smart smart depicts undercurrent message cultural bias told naturally action character story latter come first former result balance make satisfying film hoped judy nick succeed time feeling like world evolved animal utopia like,2016-03,38,3.0553468067898364
5.0,★★★★★,2016-03-05,"★★★★★
Rewatched by Connor Lightbody 05 Mar 2016
3
Hey Letterboxd, It ain't a pissing contest. Frozen is good, Zootopia is good, Tangled is good, Big Hero 6 is good, Wreck it Ralph is good. No need to bash the other based on your thoughts on this one. Let's all enjoy the new Disney Renaissance 👍
13 likes",58,en,rewatched connor lightbody mar hey letterboxd pissing contest frozen good zootopia good tangled good big hero good wreck ralph good need bash based thought one let enjoy new disney renaissance like,2016-03,31,3.5375882753123107
3.5,★★★½,2016-03-09,"★★★½
Watched by dnvarun 09 Mar 2016
People are saying that this movie is an allegory to the racial conditions in America, and are divided on whether or not the representation in the movie is accurate. But I will advise you to see this just as a movie contained to itself, because it does not actually fit the real life and you will find there is no consistency if you dig deep. The movie is pretty fun and also provides you an engrossing story with twists and… more
No likes yet",91,en,watched dnvarun mar people saying movie allegory racial condition america divided whether representation movie accurate advise see movie contained actually fit real life find consistency dig deep movie pretty fun also provides engrossing story twist like yet,2016-03,37,3.110738295807549
3.5,★★★½,2016-03-05,"★★★½ Watched by Ben C 05 Mar 2016
Inherent Mice?
As far as animated animal-based racial parables go, this ain't half bad. It doesn't have the most nuanced insight in the world (and a few too many stereotype-based jokes make the commentary a bit hard to take seriously), but the characters are entertaining and the world-building is so detailed and clever that it's hard to mind.
Question, though: What do predators eat in this universe?
1 like",77,en,watched ben c mar inherent mouse far animated animal based racial parable go half bad nuanced insight world many stereotype based joke make commentary bit hard take seriously character entertaining world building detailed clever hard mind question though predator eat universe like,2016-03,42,3.4162174471021167
4.5,★★★★½,2016-03-04,"★★★★½ Watched by Connor Carey 04 Mar 2016
1
Just further proof why Disney is like 10 times better than Pixar right now. Aside from a rocky opening fifteen minutes, and a bit too long of a runtime, ""Zootopia"" is an absolute blast for both parents and kids with a big heart, some absolutely hilarious moments, memorable characters, deep and relevant themes, and a wonderful voice cast. As soon as they made a ""Breaking Bad"" reference, I knew I pretty much loved this film.
28 likes",86,en,watched connor carey mar proof disney like time better pixar right aside rocky opening fifteen minute bit long runtime zootopia absolute blast parent kid big heart absolutely hilarious moment memorable character deep relevant theme wonderful voice cast soon made breaking bad reference knew pretty much loved film like,2016-03,48,4.476795674377084
4.0,★★★★,2016-03-03,"★★★★ Watched by aster 03 Mar 2016
so did they skin a skunk 4 that rug
2 likes",18,en,watched aster mar skin skunk rug like,2016-03,7,2.395762573432305
4.5,★★★★½,2016-03-03,"★★★★½
Watched by Cameron Burnett 03 Mar 2016
Watched in USC class and film was followed by Q and A with directors and producer.
My favorite Disney movie in years. Every set up was payed off in the end leaving me completely fulfilled. Comedic moments came in at the right places erupting laughter from the whole audience.
Overall this was a great movie and I recommend everyone should watch this.
1 like",72,en,watched cameron burnett mar watched usc class film followed q director producer favorite disney movie year every set payed end leaving completely fulfilled comedic moment came right place erupting laughter whole audience overall great movie recommend everyone watch like,2016-03,39,3.9764117521740716
5.0,★★★★★,2016-03-13,"★★★★★
Watched by Eric C. Späte 13 Mar 2016
Just great with a lot of layers. Exciting fun for kids and adults
No likes yet",25,en,watched eric c sp te mar great lot layer exciting fun kid adult like yet,2016-03,15,3.249488619600191
5.0,★★★★★,2016-03-05,"★★★★★
Watched by Erika Sorrel 05 Mar 2016
Amazing!
No likes yet",12,en,watched erika sorrel mar amazing like yet,2016-03,7,4.127156753570323
3.5,★★★½,2016-03-06,"★★★½
Watched by Anna Smith 06 Mar 2016
An extremely clever and cute movie about anthropomorphic animals overcoming stereotypes in an evolved world. I absolutely loved the references it made to other Disney movies as well as the fact that it touched on contemporary issues we still face today.
Favorite quote: ""My mommy says she wishes you were dead!""
1 like",61,en,watched anna smith mar extremely clever cute movie anthropomorphic animal overcoming stereotype evolved world absolutely loved reference made disney movie well fact touched contemporary issue still face today favorite quote mommy say wish dead like,2016-03,35,4.048924905367336
5.0,★★★★★,2026-01-20,"★★★★★ Rewatched by Tomii 20 Jan 2026
La conejita es clave 🫦🫵
No likes yet",15,en,rewatched tomii jan la conejita e clave like yet,2026-01,9,2.3542781771948835
5.0,★★★★★,2026-01-19,"★★★★★ Watched by Annutta 19 Jan 2026
I'm tired of acting like this movie isn't top level cinema
No likes yet",21,en,watched annutta jan tired acting like movie top level cinema like yet,2026-01,12,2.568254523016415
4.0,★★★★,2026-01-19,"★★★★ Watched by vtlanna 19 Jan 2026
amo tanto 🤏🏽
No likes yet",13,en,watched vtlanna jan amo tanto like yet,2026-01,7,1.9981076151827146
5.0,★★★★★,2026-01-19,"★★★★★
Watched by Narg7l 19 Jan 2026
Ne zaman canim sıkılsa izliyorum ig my comfort movie bu yani.
No likes yet",21,en,watched narg l jan ne zaman canim k lsa izliyorum ig comfort movie bu yani like yet,2026-01,17,2.6529147604077674
3.0,★★★,2016-03-04,"★★★ Watched by Wesley Emblidge 04 Mar 2016
Hard to dislike a kids movie that implores them simply not to stereotype other people, but also hard not to be disappointed in how muddled the parable gets when it goes any further past that. Maybe the seven different people with a story credit on this have something to do with that?
1 like",62,en,watched wesley emblidge mar hard dislike kid movie implores simply stereotype people also hard disappointed muddled parable get go past maybe seven different people story credit something like,2016-03,28,3.248074209735956
4.0,★★★★,2016-03-05,"★★★★
Watched by Taylor Shofner 05 Mar 2016
A fun time at the movies. Wonderfully creative, funny, and surprisingly ambitious. It takes balls to tackle race, and while the metaphors at play here are a little muddled due to the predator vs. prey thing, the overall message is sound. Looking forward to the next one.
No likes yet",58,en,watched taylor shofner mar fun time movie wonderfully creative funny surprisingly ambitious take ball tackle race metaphor play little muddled due predator v prey thing overall message sound looking forward next one like yet,2016-03,34,2.870240743216948
3.5,★★★½,2026-01-20,"★★★½
Watched by Ruel 20 Jan 2026
Lots of fun up until the twist villain reveal and then it just repeats Monsters Inc.’s entire climax, like the dialogue is almost beat for beat.
3 likes",35,en,watched ruel jan lot fun twist villain reveal repeat monster inc entire climax like dialogue almost beat beat like,2026-01,19,4.146226479562361
3.5,★★★½,2016-03-08,"★★★½ Watched by nahtower 08 Mar 2016
Very pretty and pretty formulaic. The gags land solidly well more than 50% of the time but the movie gets a little too bogged down in the tried and true narrative conventions of the detective genre to rise above in a crowded field of Pixar masterpieces.

Jason Bateman also feels miscast here. He just doesn't bring enough energy into his fox role - this could've been a much more wily, unpredictable character and a little more spark in the vocal performance alone would've gone a long way. He could be a little more animated. Get it? Get it?? Get... get me a gun, I'm done here.
2 likes",115,en,watched nahtower mar pretty pretty formulaic gag land solidly well time movie get little bogged tried true narrative convention detective genre rise crowded field pixar masterpiece jason bateman also feel miscast bring enough energy fox role could much wily unpredictable character little spark vocal performance alone would gone long way could little animated get get get get gun done like,2016-03,60,3.06436007202717
5.0,★★★★★,2016-03-04,"★★★★★ Watched by Lila 04 Mar 2016
I LOLed at lemmings eating popsicles. An excellent film.
No likes yet",19,en,watched lila mar loled lemming eating popsicle excellent film like yet,2016-03,11,3.821507058429216
4.0,★★★★,2016-03-13,"★★★★
Watched by hermannij 13 Mar 2016
This might be one of the most important films targeted to kids in recent years. Europe is struggling with its biggest refugee crisis ever and racism is getting more and more common every day. Internet is full of hate speech and streets are filled with people who are afraid of anyone who looks different. It is getting quite scary.
The message that Zootopia has, is beautiful and exactly the right one we want kids to learn. It is about community,… more
No likes yet",91,en,watched hermannij mar might one important film targeted kid recent year europe struggling biggest refugee crisis ever racism getting common every day internet full hate speech street filled people afraid anyone look different getting quite scary message zootopia beautiful exactly right one want kid learn community like yet,2016-03,48,4.070533067721356
3.5,★★★½,2016-03-04,"★★★½ Watched by Kyle Huffman 04 Mar 2016
The racial and political agendas of Zootopia may get occasionally crisscrossed but you have to admire an animated film of this scope's willingness to even bring such weighty conversations to the table.
1 like",42,en,watched kyle huffman mar racial political agenda zootopia may get occasionally crisscrossed admire animated film scope willingness even bring weighty conversation table like,2016-03,23,2.7905823155140927
2.5,★★½,2026-01-18,"★★½ Watched by ic3c0ld 18 Jan 2026
watched because btches keep saying jason bateman is hot in here,, they need help. this movie shouldve been 20 minutes shorter. a fine movie if u can move past that brown nose ass bitch and the blatant copoganda. fuck 12.
No likes yet",50,en,watched ic c ld jan watched btches keep saying jason bateman hot need help movie shouldve minute shorter fine movie u move past brown nose as bitch blatant copoganda fuck like yet,2026-01,32,2.984533495898052
3.5,★★★½,2016-03-06,"★★★½
Watched by SilentDawn 06 Mar 2016
10
67/100
Zootopia is saved by the movie surrounding its message. Within each gorgeous, detail-packed, vibrant frame is a gateway to a whole new idea and subtle visual touch. I was left breathless by the colors and the boundaries that Disney Animation Studios continue to explore, building a fast and fun Noir yarn around a world just as dense and cluttered (but never overly busy). It's like a mini-Inherent Vice in how it dives into a gradual crime case while simultaneously… more
283 likes",91,en,watched silentdawn mar zootopia saved movie surrounding message within gorgeous detail packed vibrant frame gateway whole new idea subtle visual touch left breathless color boundary disney animation studio continue explore building fast fun noir yarn around world dense cluttered never overly busy like mini inherent vice dive gradual crime case simultaneously like,2016-03,52,3.3772385989362306
3.5,★★★½,2016-03-08,"★★★½ Watched by Sean 08 Mar 2016
Probably the most genuinely fun Disney film since Wreck-It Ralph. It may not fire on all cylinders, but it makes an honest attempt that's not demeaning or condescending to any viewers of any age.
At first, I rolled my eyes at some of the in-jokes and ""Easter eggs"", but then I just took them for what they were. Let the folks at Disney have their fun (even if there were way too many Frozen nods for my liking).
And predictable… more
1 like",90,en,watched sean mar probably genuinely fun disney film since wreck ralph may fire cylinder make honest attempt demeaning condescending viewer age first rolled eye joke easter egg took let folk disney fun even way many frozen nod liking predictable like,2016-03,40,3.3992925001893832
4.0,★★★★,2016-03-05,"★★★★ Watched by Collin Taylor 05 Mar 2016
1
Zootopia is a fun, hilarious and really well made animated film that is great for everybody. The voice acting by everyone was amazing and the animation was stunning. I also found myself laughing a lot, this is a funny film. But, I also love how this film has actual substance. This film can connect to modern society issues and I thought that was really well-handled. Zootopia is so much fun and Disney's best animated film since Wreck-It-Ralph.
6 likes",88,en,watched collin taylor mar zootopia fun hilarious really well made animated film great everybody voice acting everyone amazing animation stunning also found laughing lot funny film also love film actual substance film connect modern society issue thought really well handled zootopia much fun disney best animated film since wreck ralph like,2016-03,51,4.5913353326737
4.5,★★★★½,2026-01-18,"★★★★½ Rewatched by ruby 18 Jan 2026
hear me out .. nick wilde, except it‘s not hear me out cause everyone knows hes hot
1 like",26,en,rewatched ruby jan hear nick wilde except hear cause everyone know he hot like,2026-01,14,2.9438544346952353
3.5,★★★½,2016-03-08,"★★★½ Watched by Jeremy B 08 Mar 2016
From the creators of 'Bolt' and 'Tangled' comes 'Zootopia', an animated picture about a bunny from a small farm in the country with big dreams, and a crooked fox who needed a friend. With some charm and a few funny moments, 'Zootopia' is pretty poignant with its message.
Ginnifer Goodwin and Jason Bateman are the two leads--if this had been a live action film it would have been even more fun. They had great chemistry that really came through the… more
4 likes",91,en,watched jeremy b mar creator bolt tangled come zootopia animated picture bunny small farm country big dream crooked fox needed friend charm funny moment zootopia pretty poignant message ginnifer goodwin jason bateman two lead live action film would even fun great chemistry really came like,2016-03,45,3.382221998196795
4.0,★★★★,2026-01-16,"★★★★
Rewatched by steviethix 16 Jan 2026
So good for no reason.
No likes yet",15,en,rewatched steviethix jan good reason like yet,2026-01,7,2.484026204996744
5.0,★★★★★,2016-03-05,"★★★★★
Watched by Sean Nasuti 05 Mar 2016
The fact that 'Zootopia' is yet another well-animated, well-voice acted, and all-around fun Disney animated film would easily make it a highly recommended film worth checking out just on that idea alone. But then you factor in the film's strongly-written story that combats racism and bigotry in a way that we can all take note from and you have what is quite frankly one of the studio's all-time best efforts.
1 like",80,en,watched sean nasuti mar fact zootopia yet another well animated well voice acted around fun disney animated film would easily make highly recommended film worth checking idea alone factor film strongly written story combat racism bigotry way take note quite frankly one studio time best effort like,2016-03,47,3.573260598182294
4.5,★★★★½,2026-01-20,"★★★★½
Rewatched by mrw0rldw1de 20 Jan 2026
it’s so peak
No likes yet",13,en,rewatched mrw rldw de jan peak like yet,2026-01,8,2.160016956807059
5.0,★★★★★,2026-01-19,"★★★★★ Watched by mooooo00ooooo 19 Jan 2026
the most important movie
No likes yet",14,en,watched mooooo ooooo jan important movie like yet,2026-01,8,2.6896732745566734
3.5,★★★½,2026-01-19,"★★★½ Watched by MillerHighLife1 19 Jan 2026
This movie is kinda racist
No likes yet",15,en,watched millerhighlife jan movie kinda racist like yet,2026-01,8,1.772677715122123
3.5,★★★½,2016-02-29,"★★★½ Watched by oliver whitney 29 Feb 2016
“In the beginning of Disney‘s Zootopia, Judy Hopper, a young determined bunny with big aspirations, is told by her parents that complacency is better than chasing your dreams. “You know why your mom and I ended up so happy?” her small town carrot farmer dad asks. “We gave up on our dreams and settled!” At first Zootopia might seem like Disney once again banging their follow-your-dreams and never-give-up drum, but it quickly overcomes that outdated adage. Instead, Judy’s story of… more
2 likes",91,en,watched oliver whitney feb beginning disney zootopia judy hopper young determined bunny big aspiration told parent complacency better chasing dream know mom ended happy small town carrot farmer dad asks gave dream settled first zootopia might seem like disney banging follow dream never give drum quickly overcomes outdated adage instead judy story like,2016-02,53,3.2135424476921406
4.5,★★★★½,2026-01-18,"★★★★½
Watched by avastigler 18 Jan 2026
how does the sloth drive with such slow reaction times
No likes yet",20,en,watched avastigler jan sloth drive slow reaction time like yet,2026-01,10,3.137374532552996
4.0,★★★★,2026-01-20,"★★★★ Watched by Arsh S 20 Jan 2026
Actually good! Watched this on Keenna’s birthday!! 
We are watching the 2nd one in theaters so we crammed this. Great messages, def not for little little kids but very fun. 
AS: 8.4
KS: 9.0
No likes yet",45,en,watched arsh jan actually good watched keenna birthday watching nd one theater crammed great message def little little kid fun k like yet,2026-01,23,3.422781192638663
4.5,★★★★½,2016-02-25,"★★★★½
Watched by Bram Benderoff 25 Feb 2016
1
Zootopia was super cute, hilarious and full of meaning. Strong allegories to racial issues in our society will be the topic of future essays. Basically this movie contains such great messages of tolerance that young people need to hear early. Also kinda neat how it turns into a Police Procedural, I knew nothing about this.
Filled with great vocal performances and gorgeous animation.
I loved it.
6 likes",77,en,watched bram benderoff feb zootopia super cute hilarious full meaning strong allegory racial issue society topic future essay basically movie contains great message tolerance young people need hear early also kinda neat turn police procedural knew nothing filled great vocal performance gorgeous animation loved like,2016-02,45,4.697591555522908
5.0,★★★★★,2016-03-06,"★★★★★ Watched by NelGOD 06 Mar 2016
Flat out amazing. One of the best animation movies of all time. This is best picture material. I don't want to give anything away other than telling you to go see it. It's message is important, the animation is beautiful, and the story is very intricate and will play well with kids and especially adults.
2 likes",64,en,watched nelgod mar flat amazing one best animation movie time best picture material want give anything away telling go see message important animation beautiful story intricate play well kid especially adult like,2016-03,32,4.365378413170821
4.0,★★★★,2026-01-19,"★★★★
Rewatched by renata 19 Jan 2026
its called a hustle, sweetheart. esta soy yo disculpándome por tener sentimientos por un zorro de disney pero .... if not sexy why jason bateman voiced?
No likes yet",36,en,rewatched renata jan called hustle sweetheart esta soy yo disculp ndome por tener sentimientos por un zorro de disney pero sexy jason bateman voiced like yet,2026-01,26,2.756494990000741
4.5,★★★★½,2016-03-11,"★★★★½ Watched by SheepishlySarah 11 Mar 2016
Such an enjoyable film! The only part I didn't really like was the sloth bit
No likes yet",25,en,watched sheepishlysarah mar enjoyable film part really like sloth bit like yet,2016-03,12,2.890642400850649
4.0,★★★★,2016-03-04,"★★★★ Watched by Doug Dickinson 04 Mar 2016
The latest animated effort from Disney is the studio's best since Wreck-It Ralph. A combination of buddy cop comedy and hard-boiled film noir with references to classic films.
Kids will love the cute animals and silly sight gags while older viewers will catch a timely story about acceptance and diversity at a time when the Internet world is at odds about PC culture.
I'm not crazy about the art style but the characters are fun and the world makes sense. Could easily grow on me with future viewings.
No likes yet",99,en,watched doug dickinson mar latest animated effort disney studio best since wreck ralph combination buddy cop comedy hard boiled film noir reference classic film kid love cute animal silly sight gag older viewer catch timely story acceptance diversity time internet world odds pc culture crazy art style character fun world make sense could easily grow future viewing like yet,2016-03,59,3.5004715930520174
4.5,★★★★½,2026-01-18,"★★★★½
Watched by Isa 18 Jan 2026
There are so many references that my brain can’t process it all.
Night, everyone.
No likes yet",24,en,watched isa jan many reference brain process night everyone like yet,2026-01,11,2.813464136373264
5.0,★★★★★,2026-01-19,"★★★★★ Watched by Mocaii 19 Jan 2026
tackles racism and teaches an important lesson to everyone!! great family movie!!
No likes yet",22,en,watched mocaii jan tackle racism teach important lesson everyone great family movie like yet,2026-01,14,4.740487440929991
4.0,★★★★,2016-03-07,"★★★★ Watched by Brian Kotarski 07 Mar 2016
A really great movie. Not an instant classic, but will be purchased the first day available on Blu-Ray. Not enough to hold the girls attention the entire time, but enough adult humor to keep me surprised that they would go that far.
No likes yet",53,en,watched brian kotarski mar really great movie instant classic purchased first day available blu ray enough hold girl attention entire time enough adult humor keep surprised would go far like yet,2016-03,31,4.100008856400986
4.0,★★★★,2016-03-08,"★★★★ Watched by G. Smalley 08 Mar 2016
An eager bunny rabbit becomes the first leporine cop in the multi-species metropolis of Zootopia, and teams up with a shady fox to track down a missing otter. Basically a cartoon version of a mismatched cop/bunny (I mean, buddy) picture, but a very funny one, with an intelligently structured moral about prejudice and stereotyping. Sequel assured.
2 likes",66,en,watched g smalley mar eager bunny rabbit becomes first leporine cop multi specie metropolis zootopia team shady fox track missing otter basically cartoon version mismatched cop bunny mean buddy picture funny one intelligently structured moral prejudice stereotyping sequel assured like,2016-03,40,2.7335377327013637
4.0,★★★★,2016-03-09,"★★★★ Watched by James_Diolanda 09 Mar 2016
Watched this new Disney movie with my fiance and we had a ""zoo-per"" good time! Here's my stars break down.
1 star goes to the cast/voice actors as they did a marvelous job portraying their characters. Jason Bateman's calm and tranquil sounding voice was perfect for the devious fox. The energetic voice of Ginnifer Goodwin really kept the movie going. Idris was pretty solid as the Chief and the other casts held their own as well. Although I wish there's… more
No likes yet",91,en,watched james diolanda mar watched new disney movie fiance zoo per good time star break star go cast voice actor marvelous job portraying character jason bateman calm tranquil sounding voice perfect devious fox energetic voice ginnifer goodwin really kept movie going idris pretty solid chief cast held well although wish like yet,2016-03,52,3.174714126327006
5.0,★★★★★,2016-03-06,"★★★★★
Watched by Carlo DiMicco 06 Mar 2016
Delightfully fun!
No likes yet",13,en,watched carlo dimicco mar delightfully fun like yet,2016-03,8,2.6316590730401654
4.0,★★★★,2016-03-04,"★★★★ Watched by Mister Maldoror 04 Mar 2016
The good thing about Disney being a formula mill is that they can sometimes take old formulas and blend them into fresh experiences.
This swiftly creates a well imagined world (which leaves you wanting to see more), characters whose traits and intentions you get behind right away, some hit and miss humour, and scrambles them up with a buddy cop movie textured with wild life related visual puns, and Aesop-esque allegorical substance.
Its embedded messages on prejudice and transcending stereotypes… more
5 likes",91,en,watched mister maldoror mar good thing disney formula mill sometimes take old formula blend fresh experience swiftly creates well imagined world leaf wanting see character whose trait intention get behind right away hit miss humour scramble buddy cop movie textured wild life related visual pun aesop esque allegorical substance embedded message prejudice transcending stereotype like,2016-03,55,3.069954913470488
5.0,★★★★★,2016-03-11,"★★★★★
Rewatched by pearlcaddy 11 Mar 2016
#TeamJuck
That's a terrible name.
Nudy? No, no, clearly not Nudy.
Wopps? Hilde? Nicarrots? Bunnick?
Bunnick. I am #TeamBunnick.
1 like",28,en,rewatched pearlcaddy mar teamjuck terrible name nudy clearly nudy wopps hilde nicarrots bunnick bunnick teambunnick like,2016-03,16,5.1315975211703195
5.0,★★★★★,2026-01-20,"★★★★★ Watched by rbely 20 Jan 2026
FIRE nick x judy 4 ever <3
No likes yet",17,en,watched rbely jan fire nick x judy ever like yet,2026-01,10,2.5840070195714944
3.5,★★★½,2026-01-18,"★★★½ Watched by mariam 18 Jan 2026
copoganda is crazyyyyy
No likes yet",13,en,watched mariam jan copoganda crazyyyyy like yet,2026-01,7,2.038080171463816
4.0,★★★★,2016-02-15,"★★★★
Watched by Jeffrey Rex Bertelsen 15 Feb 2016
2
I was happy to find out that Zootopia was released one month early in Denmark, much less so to realize that I, at first, had a tough time finding a theater showing it in English near me. Thankfully, I was able to find time to see it in English at the CinemaxX in Copenhagen. Zootopia is the 55th Walt Disney Animation Studios-film, and the first since the release of Big Hero 6 in 2014, which I enjoyed very much.
I… more
1 like",93,en,watched jeffrey rex bertelsen feb happy find zootopia released one month early denmark much less realize first tough time finding theater showing english near thankfully able find time see english cinemaxx copenhagen zootopia th walt disney animation studio film first since release big hero enjoyed much like,2016-02,47,3.0605829564300775
4.5,★★★★½,2016-03-08,"★★★★½
Watched by Mathieu Chin-Quee 08 Mar 2016
Disney, I don't know how you keep doing it but somehow you keep churning out spectacular masterpieces. Not only is this film chalk full of references (the Godfather one had me in stitches), clever twists on existing properties but it also had an unexpected message on how we as a society functions. Bordering on 10/10.
THIS MOVIE LIVES UP TO THE FUCKING HYPE.
No likes yet",74,en,watched mathieu chin quee mar disney know keep somehow keep churning spectacular masterpiece film chalk full reference godfather one stitch clever twist existing property also unexpected message society function bordering movie life fucking hype like yet,2016-03,36,2.7173230622988913
4.0,★★★★,2016-03-12,"★★★★
Watched by Keith LaFountaine 12 Mar 2016
Zootopia is an interesting film in a few different ways. It explores very adult themes (for a children's film, especially) of human racism, xenophobia, and sexism.
The benefits of this is a richer narrative with a realistic atmosphere. Adults, like myself, in the theater could comprehend the meaning behind statements such as ""bunnies don't become police officers"" and the whole predators vs. prey dynamic. It also preaches an interesting - though pretty common and flat - message of unity and… more
3 likes",91,en,watched keith lafountaine mar zootopia interesting film different way explores adult theme child film especially human racism xenophobia sexism benefit richer narrative realistic atmosphere adult like theater could comprehend meaning behind statement bunny become police officer whole predator v prey dynamic also preaches interesting though pretty common flat message unity like,2016-03,51,3.4843049633603096
3.0,★★★,2026-01-19,"★★★ Rewatched by oskar 19 Jan 2026
worlds cutest fat cheetah furry but at what cost (worlds worst metaphors)
No likes yet",22,en,rewatched oskar jan world cutest fat cheetah furry cost world worst metaphor like yet,2026-01,14,2.411461897069914
3.0,★★★,2026-01-19,"★★★ Watched by einmochamit 19 Jan 2026
Joa classic, liebe flash
No likes yet",14,en,watched einmochamit jan joa classic liebe flash like yet,2026-01,9,3.868146800077613
5.0,★★★★★,2016-03-05,"★★★★★
Watched by Thomas Ardwolf 05 Mar 2016
LOVED this film. Immersive world with real characters, wonderfully animated! I will be purchasing this on digital video!
No likes yet",29,en,watched thomas ardwolf mar loved film immersive world real character wonderfully animated purchasing digital video like yet,2016-03,17,3.4946745740411793
5.0,★★★★★,2016-03-06,"★★★★★
Watched by Reed Benson 06 Mar 2016
What a timely film.
There's so much to love about this movie. The characterizations were spot-on. I loved Judy Hopps from the get-go; she had the perfect combination of innocent confidence and energy. Characters whose motto is ""You can do whatever you put your mind to"" usually rub me the wrong way, but her child-like (not childish) attitude totally won me over. Meanwhile, I hated Nick Wilde for his smugness and lack of respect as soon as his true colors… more
1 like",91,en,watched reed benson mar timely film much love movie characterization spot loved judy hopps get go perfect combination innocent confidence energy character whose motto whatever put mind usually rub wrong way child like childish attitude totally meanwhile hated nick wilde smugness lack respect soon true color like,2016-03,47,4.1576832687709695
5.0,★★★★★,2026-01-18,"★★★★★ Watched by mary_he 18 Jan 2026
this is was lowkey life changing. they don't do it like this anymore wow
No likes yet",24,en,watched mary jan lowkey life changing like anymore wow like yet,2026-01,11,2.22132310887443
4.5,★★★★½,2016-03-03,"★★★★½ Watched by Ash Vitus Raymer 03 Mar 2016
Zootopia is without a doubt the most brilliant and topical movie Disney's new generation has given us, while at the moment I may still prefer Wreck It Ralph and Big Hero 6 this one easily joins the ranks and I wouldn't be surprised if it surpassed them with multiple viewings!
This movie does absolutely everything I wanted it to do right, it's the most excellent buddy cop movie since 21 Jump Street, it's able to delve into matters of diversity… more
2 likes",92,en,watched ash vitus raymer mar zootopia without doubt brilliant topical movie disney new generation given u moment may still prefer wreck ralph big hero one easily join rank surprised surpassed multiple viewing movie absolutely everything wanted right excellent buddy cop movie since jump street able delve matter diversity like,2016-03,49,4.28274160300294
3.5,★★★½,2026-01-20,"★★★½ Watched by srvycrps 20 Jan 2026
and just like that they ended racism 
the last 40 minutes = absolute cinema
No likes yet",24,en,watched srvycrps jan like ended racism last minute absolute cinema like yet,2026-01,12,3.236353750116488
5.0,★★★★★,2026-01-20,"★★★★★ Watched by ringogiresi 20 Jan 2026
Classic film. Must watch.
No likes yet",14,en,watched ringogiresi jan classic film must watch like yet,2026-01,9,4.3590117298829805
