rating,rating_raw,date,comment,raw_word_count,language,clean_comment,year_month,clean_word_count,subjectivity_score
3.0,★★★,2026-01-18,"★★★ Watched by doublek 18 Jan 2026
Can I get this universe without the constant copaganda? ☹️ the godfather scene got me though. We will try for 2…
No likes yet",31,en,watched doublek jan get universe without constant copaganda godfather scene got though try like yet,2026-01,15,2.2456644874438476
4.0,★★★★,2026-01-19,"★★★★
Watched by aurora! 19 Jan 2026
sly bunny, dumb fox
🦊 
••••
🐰 
i feel so maternal for baby nick wilde & judy hopps
No likes yet",28,en,watched aurora jan sly bunny dumb fox feel maternal baby nick wilde judy hopps like yet,2026-01,16,2.6785732947908634
3.0,★★★,2026-01-19,"★★★ Watched by addypoldo21 19 Jan 2026
Pretty mid — classic copaganda
No likes yet",15,en,watched addypoldo jan pretty mid classic copaganda like yet,2026-01,9,4.891619862128051
5.0,★★★★★,2026-01-19,"★★★★★ Watched by sofi 19 Jan 2026
me encanta súper divertida super linda super cute super todo
No likes yet",20,en,watched sofi jan encanta per divertida super linda super cute super todo like yet,2026-01,14,7.312646038950485
4.5,★★★★½,2026-01-19,"★★★★½
Rewatched by evangeline feliz 19 Jan 2026
this move holds up really well but unfortunately i could not stop thinking about ""i will survive""
No likes yet",28,en,rewatched evangeline feliz jan move hold really well unfortunately could stop thinking survive like yet,2026-01,15,3.5281388573750596
4.0,★★★★,2026-01-18,"★★★★ Watched by GuilhermeFL 18 Jan 2026
Os bichos são carismáticos
No likes yet",14,en,watched guilhermefl jan o bichos carism ticos like yet,2026-01,9,2.3455198356469364
4.0,★★★★,2026-01-19,"★★★★ Watched by arpi 19 Jan 2026
loved this one! so much fun and great animations
No likes yet",19,en,watched arpi jan loved one much fun great animation like yet,2026-01,11,5.7879810851679645
5.0,★★★★★,2026-01-20,"★★★★★
Watched by belzinhaaa 20 Jan 2026
meu filme de xonforto
No likes yet",14,en,watched belzinhaaa jan meu filme de xonforto like yet,2026-01,9,2.153853860878515
5.0,★★★★★,2026-01-19,"★★★★★ Watched by Miasantsx 19 Jan 2026
total a favor da loveromance entre Raposi o colherinha☝🏻☝🏻☝🏻☝🏻☝🏻☝🏻☝🏻☝🏻☝🏻☝🏻muitho fofuxinhos casal love love
No likes yet",23,en,watched miasantsx jan total favor da loveromance entre raposi colherinha muitho fofuxinhos casal love love like yet,2026-01,17,4.223432789132269
4.0,★★★★,2026-01-19,"★★★★ Rewatched by meganknifty 19 Jan 2026
Shakira singing “try everything” but the movie is about trying only one specific thing
No likes yet",24,en,rewatched meganknifty jan shakira singing try everything movie trying one specific thing like yet,2026-01,14,2.7309766474821155
5.0,★★★★★,2016-01-19,"★★★★★
Watched by leaozinhoc 19 Jan 2016
"" raposa esperta "" -"" coelha boba""
No likes yet",17,en,watched leaozinhoc jan raposa esperta coelha boba like yet,2016-01,9,2.2459776429120444
3.5,★★★½,2026-01-19,"★★★½ Rewatched by alexisbrooke21 19 Jan 2026
better than i remembered
No likes yet",14,en,rewatched alexisbrooke jan better remembered like yet,2026-01,7,2.9041872895814556
4.0,★★★★,2026-01-19,"★★★★ Rewatched by philosae 19 Jan 2026
my human geography teacher made our class watch this in high school and I didn't remember why, but now it makes so much sense.
No likes yet",34,en,rewatched philosae jan human geography teacher made class watch high school remember make much sense like yet,2026-01,17,2.8546334399407485
4.0,★★★★,2026-01-19,"★★★★ Rewatched by ella 19 Jan 2026
woolter and jesse
No likes yet",13,en,rewatched ella jan woolter jesse like yet,2026-01,7,1.9303103801731487
3.5,★★★½,2026-01-19,"★★★½ Watched by BAFerrara 19 Jan 2026
Judy Hopps… would
No likes yet",13,en,watched baferrara jan judy hopps would like yet,2026-01,8,1.7448098260200184
5.0,★★★★★,2026-01-19,"★★★★★
Watched by Kiki 19 Jan 2026
:((
Nick JEJEJEJJEJE 🍆🔥
No likes yet",14,en,watched kiki jan nick jejejejjeje like yet,2026-01,7,1.7706383264278995
4.0,★★★★,2026-01-19,"★★★★
Rewatched by chandler 19 Jan 2026
always obsessed with the alan tudyk appearance in this movie as a big frozen household
No likes yet",25,en,rewatched chandler jan always obsessed alan tudyk appearance movie big frozen household like yet,2026-01,14,3.0070827741293766
4.0,★★★★,2026-01-19,"★★★★ Rewatched by Santosz 19 Jan 2026
Amo
No likes yet",11,en,rewatched santosz jan amo like yet,2026-01,6,1.711091351664173
4.0,★★★★,2026-01-19,"★★★★ Watched by Geenziz 19 Jan 2026
chistocita y buena referencia a El resplandor
No likes yet",17,en,watched geenziz jan chistocita buena referencia el resplandor like yet,2026-01,10,2.276006489687618
4.0,★★★★,2026-01-19,"★★★★ Watched by Geenziz 19 Jan 2026
chistocita y buena referencia a El resplandor
No likes yet",17,en,watched geenziz jan chistocita buena referencia el resplandor like yet,2026-01,10,2.276006489687618
3.0,★★★,2026-01-19,"★★★ Watched by starxsanti 19 Jan 2026
ok
No likes yet",11,en,watched starxsanti jan ok like yet,2026-01,6,3.2872306932837563
5.0,★★★★★,2026-01-19,"★★★★★
Rewatched by Gio 19 Jan 2026
Why did I cry at the end I’ve seen this multiple times and never cried once but for some reason this time I did 😭
No likes yet",35,en,rewatched gio jan cry end seen multiple time never cried reason time like yet,2026-01,14,2.846245217824422
4.0,★★★★,2026-01-19,"★★★★ Watched by partyboyconnor 19 Jan 2026
Can’t wait to watch 2 😀😀😀
No likes yet",16,en,watched partyboyconnor jan wait watch like yet,2026-01,7,1.7507302262515407
4.0,★★★★,2026-01-19,"★★★★ Rewatched by elliettejordan 19 Jan 2026
the best disney movie
No likes yet",14,en,rewatched elliettejordan jan best disney movie like yet,2026-01,8,3.582039054054411
4.0,★★★★,2026-01-18,"★★★★ Rewatched by daisyellaa 18 Jan 2026
prepping for zootopia 2 (in the cinema!!)
No likes yet",17,en,rewatched daisyellaa jan prepping zootopia cinema like yet,2026-01,8,1.9415081038945452
5.0,★★★★★,2026-01-19,"★★★★★ Watched by Alina 19 Jan 2026
so funny and entertaining. great kids movie but i’m an adult who shipped judy and nick the entire time…
1 like",28,en,watched alina jan funny entertaining great kid movie adult shipped judy nick entire time like,2026-01,15,4.788941439404754
5.0,★★★★★,2026-01-18,"★★★★★
Rewatched by Kevsters007 18 Jan 2026
... really unhealthy
No likes yet",13,en,rewatched kevsters jan really unhealthy like yet,2026-01,7,2.7010904835424023
5.0,★★★★★,2026-01-17,"★★★★★
Watched by Kevsters007 17 Jan 2026
This has re-fueled my unhealthy obsession with all things Zootopia
No likes yet",20,en,watched kevsters jan fueled unhealthy obsession thing zootopia like yet,2026-01,10,2.178341976869971
4.0,★★★★,2026-01-19,"★★★★ Watched by Toni 19 Jan 2026
Yeah…. I get it now
No likes yet",15,en,watched toni jan yeah get like yet,2026-01,7,1.7589023941928084
5.0,★★★★★,2026-01-19,"★★★★★
Watched by Sonia Della Bitta 19 Jan 2026
Lwk peak cinema
No likes yet",15,en,watched sonia della bitta jan lwk peak cinema like yet,2026-01,10,2.2574780030747403
4.0,★★★★,2026-01-19,"★★★★ Watched by ian_migliaccio 19 Jan 2026
um grande filme sobre a conscientização do racismo
No likes yet",18,en,watched ian migliaccio jan um grande filme sobre conscientiza racismo like yet,2026-01,12,2.546767631333654
4.0,★★★★,2026-01-19,"★★★★ Watched by Kimy 19 Jan 2026
Ateeee
No likes yet",11,en,watched kimy jan ateeee like yet,2026-01,6,1.783895702199798
3.5,★★★½,2026-01-19,"★★★½ Watched by crimreaper13 19 Jan 2026
Banger movie. Love love love and love Nick.
No likes yet",18,en,watched crimreaper jan banger movie love love love love nick like yet,2026-01,12,6.23912912562545
3.0,★★★,2025-12-13,"★★★ Watched by binkaww(•͈⁠ᴗ⁠•͈⁠) 13 Dec 2025
DOMBA BERBULU WOL
No likes yet",13,en,watched binkaww dec domba berbulu wol like yet,2025-12,8,2.4617009521856947
3.5,★★★½,2026-01-19,"★★★½
Watched by Luke 19 Jan 2026
Good! Quite fun.
Unapologetically on the nose.
Enjoyed the visuals. Some of the best, if not the best, anthropomorphic animal designs I've seen.
1 like",32,en,watched luke jan good quite fun unapologetically nose enjoyed visuals best best anthropomorphic animal design seen like,2026-01,17,6.022095418486319
4.5,★★★★½,2026-01-19,"★★★★½ Watched by tiansann 19 Jan 2026
sexy ass fox I get it now
No likes yet",17,en,watched tiansann jan sexy as fox get like yet,2026-01,9,1.960604468880526
4.0,★★★★,2026-01-20,"★★★★ Watched by thstlwte 20 Jan 2026
The koala is voiced by David Campbell and called David Koalabell, it's great.
1 like",22,en,watched thstlwte jan koala voiced david campbell called david koalabell great like,2026-01,12,3.9007187206306653
4.0,★★★★,2026-01-20,"★★★★ Rewatched by 𝐻𝔲𝔤𝔬 🍿🎥🎬 20 Jan 2026
I’m actually obsessed with all the references in this
7.7/10
2 likes",20,en,rewatched jan actually obsessed reference like,2026-01,6,3.1510250431892612
3.0,★★★,2026-01-19,"★★★
Watched by ihatechris 19 Jan 2026
Grâce à ce film j’aime enfin les lapins #natureetdecouverte
No likes yet",19,en,watched ihatechris jan gr ce ce film j aime enfin le lapin natureetdecouverte like yet,2026-01,15,2.5115827250810057
4.5,★★★★½,2026-01-19,"★★★★½
Rewatched by lauryne921 19 Jan 2026
Toujours aussi bien
1 like",12,en,rewatched lauryne jan toujours aussi bien like,2026-01,7,2.394536114306366
4.0,★★★★,2026-01-18,"★★★★
Watched by Caity Simpson 18 Jan 2026
the only cop I’m cool with
No likes yet",17,en,watched caity simpson jan cop cool like yet,2026-01,8,3.001470210188868
4.5,★★★★½,2026-01-19,"★★★★½ Rewatched by Ceci 19 Jan 2026
O O O O OOO TRY EVERYTHINGGG O O O O OOO TRY EVERYTHINGGG
No likes yet",24,en,rewatched ceci jan ooo try everythinggg ooo try everythinggg like yet,2026-01,11,2.4083059397057154
5.0,★★★★★,2026-01-20,"★★★★★
Watched by Ibn 3attia 20 Jan 2026
The godfather🙏🙏🙏🙏🙏🙏
5 likes",12,en,watched ibn attia jan godfather like,2026-01,6,2.0767206442146606
4.0,★★★★,2026-01-19,"★★★★
Watched by KaizerZero 19 Jan 2026
Mannn, that Godfather reference and Breaking Bad killed me 🤣🤣😂 Especially after just watching The Godfather Part II. I really didn’t expect such a clever Easter egg scene. Honestly I didn’t plan on watching these back to back and had no idea about the scene, but I’m glad I did. Also, the well known Flash scene is brilliantttttt.
4 likes",67,en,watched kaizerzero jan mannn godfather reference breaking bad killed especially watching godfather part ii really expect clever easter egg scene honestly plan watching back back idea scene glad also well known flash scene brilliantttttt like,2026-01,35,4.38284535242854
3.5,★★★½,2026-01-17,"★★★½ Rewatched by Kevin Cecil 17 Jan 2026
The elephant popsicle hustle is a smart one.
1 like",18,en,rewatched kevin cecil jan elephant popsicle hustle smart one like,2026-01,10,3.3127232002890494
4.5,★★★★½,2026-01-19,"★★★★½ Watched by jackgagnon2 19 Jan 2026
Baked af and that sloth scene got me CRYING bro.
No likes yet",20,en,watched jackgagnon jan baked af sloth scene got cry bro like yet,2026-01,12,2.335302055698911
4.5,★★★★½,2026-01-18,"★★★★½
Watched by Isa 18 Jan 2026
There are so many references that my brain can’t process it all.
Night, everyone.
No likes yet",24,en,watched isa jan many reference brain process night everyone like yet,2026-01,11,2.995679010266034
5.0,★★★★★,2026-01-19,"★★★★★ Watched by malusr2005 19 Jan 2026
Obra prima, apenas isso!
No likes yet",14,en,watched malusr jan obra prima apenas isso like yet,2026-01,9,2.3229939963075936
3.0,★★★,2026-01-19,"★★★ Watched by Hannah 19 Jan 2026
Need to do the musical lol
1 like",15,en,watched hannah jan need musical lol like,2026-01,7,3.234468738772176
5.0,★★★★★,2026-01-19,"★★★★★
Watched by sasah 19 Jan 2026
JUDY EU TE AMO
No likes yet",14,en,watched sasah jan judy eu te amo like yet,2026-01,9,1.956789900084891
5.0,★★★★★,2026-01-17,"★★★★★
Rewatched by musicalifornian 17 Jan 2026
This movie is really great and has surprisingly emotional dialogue and performances. The landscapes and world building of Zootopia are crazy; when Judy first enters the city on the train, I had my eyes glued to all of the amazing scenery in the background. Just like how the city of Zootopia is full of variety, the movie is full of several different scenes that all succeed in conveying their intended effect: funny, sad, frightening, and action-packed. Story is great and heartwarming; lots of humor that is tailored to adults as well. All of the animal puns are cheesy but appreciated.
1 like",109,en,rewatched musicalifornian jan movie really great surprisingly emotional dialogue performance landscape world building zootopia crazy judy first enters city train eye glued amazing scenery background like city zootopia full variety movie full several different scene succeed conveying intended effect funny sad frightening action packed story great heartwarming lot humor tailored adult well animal pun cheesy appreciated like,2026-01,57,4.3880441892161235
5.0,★★★★★,2026-01-19,"★★★★★
Watched by isadoramendonca 19 Jan 2026
me identifico tanto com a judy hops
No likes yet",17,en,watched isadoramendonca jan identifico tanto com judy hop like yet,2026-01,10,2.192307668009034
3.0,★★★,2026-01-19,"★★★ Watched by Jake 19 Jan 2026
I always struggle with allegories about inclusion when the protagonists are literally different species. Something a bit sloppy about those metaphors. 
Solid sloth material though. 3/5
No likes yet",36,en,watched jake jan always struggle allegory inclusion protagonist literally different specie something bit sloppy metaphor solid sloth material though like yet,2026-01,21,2.974771142262756
3.5,★★★½,2026-01-19,"★★★½ Watched by medeirossofia 19 Jan 2026
desenho fofinho falando de preconceito
No likes yet",15,en,watched medeirossofia jan desenho fofinho falando de preconceito like yet,2026-01,10,2.360549154883598
4.0,★★★★,2026-01-20,"★★★★ Watched by Hyuniii 20 Jan 2026
Judy féministe iconique
No likes yet",13,en,watched hyuniii jan judy f ministe iconique like yet,2026-01,9,2.11151274687591
5.0,★★★★★,2026-01-19,"★★★★★
Watched by AgentBossBaby 19 Jan 2026
nick a narc
No likes yet",13,en,watched agentbossbaby jan nick narc like yet,2026-01,7,1.7706383264278995
4.0,★★★★,2026-01-19,"★★★★ Watched by meriromo 19 Jan 2026
super fun and cute but why ain't the fish also sentient
No likes yet",21,en,watched meriromo jan super fun cute fish also sentient like yet,2026-01,11,5.145965736054073
4.0,★★★★,2026-01-19,"★★★★ Watched by joerichmondd 19 Jan 2026
high art
No likes yet",12,en,watched joerichmondd jan high art like yet,2026-01,7,1.9461194530579926
3.0,★★★,2026-01-19,"★★★ Rewatched by Rebekah Miniard 19 Jan 2026
One of the better Disney movies.  The villain is a little weak. But not every story needs an over the top evil entity. Overall good movie.
No likes yet",37,en,rewatched rebekah miniard jan one better disney movie villain little weak every story need top evil entity overall good movie like yet,2026-01,22,3.889761681210953
2.5,★★½,2026-01-19,"★★½ Rewatched by Azure_Cota 19 Jan 2026
In Brief:
I saw a review of this film once upon a time that called it “Crash for children.” I haven’t seen Crash so I cannot quantify that statement myself; but a poor attempt at discussing racism? Yeah, that’s kinda accurate. It’s a better detective film, and would have been a great one if it was only that.
At Length:
So, time to get heavy.
I’m just going to rip the bandaid off now. This is a pretty harsh chaser… more
No likes yet",91,en,rewatched azure cota jan brief saw review film upon time called crash child seen crash cannot quantify statement poor attempt discussing racism yeah kinda accurate better detective film would great one length time get heavy going rip bandaid pretty harsh chaser like yet,2026-01,43,4.350176259937773
4.0,★★★★,2026-01-19,"★★★★ Watched by guuiilaume 19 Jan 2026
merci
No likes yet",11,en,watched guuiilaume jan merci like yet,2026-01,6,1.783895702199798
4.0,★★★★,2026-01-19,"★★★★
Rewatched by hamma08 19 Jan 2026
4.2
No likes yet",11,en,rewatched hamma jan like yet,2026-01,5,1.5387319484115705
5.0,★★★★★,2026-01-19,"★★★★★ Watched by cruz 19 Jan 2026
zooofilia melhor filme, ntj
No likes yet",14,en,watched cruz jan zooofilia melhor filme ntj like yet,2026-01,9,2.2394341409311345
3.0,★★★,2026-01-19,"★★★ Watched by einmochamit 19 Jan 2026
Joa classic, liebe flash
No likes yet",14,en,watched einmochamit jan joa classic liebe flash like yet,2026-01,9,4.191076535948667
4.5,★★★★½,2026-01-19,"★★★★½ Watched by aberther 19 Jan 2026
Best kids movie
No likes yet",13,en,watched aberther jan best kid movie like yet,2026-01,8,3.53429176761858
4.0,★★★★,2026-01-19,"★★★★
Rewatched by Krystal M. 19 Jan 2026
Forgot how funny and insightful this movie was.
No likes yet",19,en,rewatched krystal jan forgot funny insightful movie like yet,2026-01,9,2.8087296076521953
4.0,★★★★,2026-01-19,"★★★★
Watched by awesomet3ddy 19 Jan 2026
they should make a movie based off of the mr big scene
No likes yet",22,en,watched awesomet ddy jan make movie based mr big scene like yet,2026-01,12,2.0856576995694116
5.0,★★★★★,2026-01-19,"★★★★★
Watched by laraaszaa 19 Jan 2026
elas tinha q ficar juntos!!!!🙄
No likes yet",15,en,watched laraaszaa jan ela tinha q ficar junto like yet,2026-01,10,2.457844662336364
3.5,★★★½,2026-01-19,"★★★½ Watched by Nicholas 19 Jan 2026
Why the fox become a cop tho?
No likes yet",17,en,watched nicholas jan fox become cop tho like yet,2026-01,9,1.9048654628325379
5.0,★★★★★,2026-01-20,"★★★★★
Rewatched by durujohansson 20 Jan 2026
rewatched this because why tf not its perfect
nick wilde the man(fox? animal?) that you aree
try everything slaps so hard
shakira shakira
ABSOLUTE classic
1 like",34,en,rewatched durujohansson jan rewatched tf perfect nick wilde man fox animal aree try everything slap hard shakira shakira absolute classic like,2026-01,21,4.9639502224047005
5.0,★★★★★,2026-01-19,"★★★★★ Watched by caninealert 19 Jan 2026
classic
No likes yet",11,en,watched caninealert jan classic like yet,2026-01,6,4.694293093672263
4.0,★★★★,2026-01-19,"★★★★
Rewatched by Shock Loc 19 Jan 2026
This review may contain spoilers. I can handle the truth.
No likes yet",21,en,rewatched shock loc jan review may contain spoiler handle truth like yet,2026-01,12,2.239974002612165
5.0,★★★★★,2026-01-19,"★★★★★
Watched by erisantz 19 Jan 2026
BREAKING BAD REFERENCE
No likes yet",13,en,watched erisantz jan breaking bad reference like yet,2026-01,8,3.958615057987052
5.0,★★★★★,2026-01-19,"★★★★★ Rewatched by AMcSager 19 Jan 2026
This is one of the best noir films ever made. It does amazingly well with a tangled plot and doesn’t get lost. It builds such a rich world and has such metropolitan feel. The message of tolerance and dismantling stereotypes is done well without being too heavy handed. It is so robust and lives when the camera doesn’t focus on the characters. I wish I could plot D&D like this.
No likes yet",80,en,rewatched amcsager jan one best noir film ever made amazingly well tangled plot get lost build rich world metropolitan feel message tolerance dismantling stereotype done well without heavy handed robust life camera focus character wish could plot like like yet,2026-01,40,3.892772702124271
4.0,★★★★,2026-01-19,"★★★★
Rewatched by huskymelo 19 Jan 2026
Anyone who thinks there is any sexual energy between the rabbit and the fox need to seek immediate psychiatric help
No likes yet",30,en,rewatched huskymelo jan anyone think sexual energy rabbit fox need seek immediate psychiatric help like yet,2026-01,16,3.0018856448092013
4.0,★★★★,2026-01-19,"★★★★
Watched by viladda 19 Jan 2026
it’s called a hustle, sweetheart.
No likes yet",15,en,watched viladda jan called hustle sweetheart like yet,2026-01,8,1.911333779423126
3.0,★★★,2026-01-19,"★★★
Watched by 𝓐𝓙𝓐𝓨 19 Jan 2026
Why have I got a sudden craving for a pawpsicle?
7 likes",19,en,watched jan got sudden craving pawpsicle like,2026-01,7,2.3084083046454853
4.0,★★★★,2026-01-19,"★★★★ Watched by santaclaws25 19 Jan 2026
not fucking with the copaganda but the broader message of following ur dreams no matter what rly resonated w me considering the point im at in my life rn 😁 also shed some tears at the shakira song yes queen i won’t give up no i won’t give in 💪
2 likes",59,en,watched santaclaws jan fucking copaganda broader message following ur dream matter rly resonated w considering point im life rn also shed tear shakira song yes queen give give like,2026-01,29,3.4677072670207805
3.5,★★★½,2026-01-19,"★★★½
Watched by sorisfilmgoat 19 Jan 2026
Great!
No likes yet",11,en,watched sorisfilmgoat jan great like yet,2026-01,6,4.095665364868291
5.0,★★★★★,2026-01-19,"★★★★★
Watched by elzinha 19 Jan 2026
foda
No likes yet",11,en,watched elzinha jan foda like yet,2026-01,6,1.726133437153136
3.0,★★★,2026-01-19,"★★★ Watched by Danny_getz 19 Jan 2026
It’s fine. Some good jokes, and steady enough grasp of its metaphors.
No likes yet",22,en,watched danny getz jan fine good joke steady enough grasp metaphor like yet,2026-01,13,4.127529335483486
5.0,★★★★★,2026-01-20,"★★★★★
Rewatched by oulbek 20 Jan 2026
Toujours aussi génial
No likes yet",13,en,rewatched oulbek jan toujours aussi g nial like yet,2026-01,9,2.328948276673384
5.0,★★★★★,2026-01-19,"★★★★★ Watched by maisiemariee 19 Jan 2026
i’m such a sucker for animated movies. like why was i crying at some points… the characters were so freaking cute. also the references to breaking bad and the godfather were so fun. can’t believe i watched this movie 10 years late omg
1 like",52,en,watched maisiemariee jan sucker animated movie like cry point character freaking cute also reference breaking bad godfather fun believe watched movie year late omg like,2026-01,25,3.8234061677945244
5.0,★★★★★,2026-01-18,"★★★★★
Rewatched by jaajazmin 18 Jan 2026
Japan who?? We should all be trying to go to zootopia
No likes yet",21,en,rewatched jaajazmin jan japan trying go zootopia like yet,2026-01,9,2.0575880539639755
3.5,★★★½,2026-01-03,"★★★½
Watched by MikaelaJov 03 Jan 2026
Okay but like... I love this movie. Rewatched with Jake and Marlene and some how it sparked even more joy. At one point Jake even had tears pooling in his eyes.
Don't cancel me. #copsarebottoms ?
No likes yet",46,en,watched mikaelajov jan okay like love movie rewatched jake marlene sparked even joy one point jake even tear pooling eye cancel copsarebottoms like yet,2026-01,24,3.679404925174309
5.0,★★★★★,2026-01-20,"★★★★★
Rewatched by min 20 Jan 2026
my favorite scene is the one with flash
No likes yet",18,en,rewatched min jan favorite scene one flash like yet,2026-01,9,4.121812354668261
4.0,★★★★,2026-01-19,"★★★★
Rewatched by Kacey Bange 19 Jan 2026
I watched the first forty minutes on the plane to Nashville and the last hour on the way home. Like an adult.
No likes yet",33,en,rewatched kacey bange jan watched first forty minute plane nashville last hour way home like adult like yet,2026-01,18,2.446903884648285
3.0,★★★,2026-01-19,"★★★
Watched by Louise 19 Jan 2026
bootleg weasel is all of us torrenting
No likes yet",17,en,watched louise jan bootleg weasel u torrenting like yet,2026-01,9,2.2685034822513868
4.0,★★★★,2026-01-19,"★★★★ Rewatched by IrishFilmholic 19 Jan 2026
Safe to say most people have turned into furries solely cause of Nick Wilde 🦊
2 likes",24,en,rewatched irishfilmholic jan safe say people turned furries solely cause nick wilde like,2026-01,13,2.4815017804033195
5.0,★★★★★,2026-01-19,"★★★★★ Watched by mooooo00ooooo 19 Jan 2026
the most important movie
No likes yet",14,en,watched mooooo ooooo jan important movie like yet,2026-01,8,3.0587383809310023
4.5,★★★★½,2026-01-19,"★★★★½ Rewatched by Kate 19 Jan 2026
2 days on the trot, FIWB
No likes yet",16,en,rewatched kate jan day trot fiwb like yet,2026-01,8,2.184197820679226
3.5,★★★½,2026-01-19,"★★★½
Watched by BilboTeaBaggins 19 Jan 2026
Probably would have been a 60 minute movie without the sloths.
No likes yet",21,en,watched bilboteabaggins jan probably would minute movie without sloth like yet,2026-01,11,2.8103610591802615
5.0,★★★★★,2026-01-19,"★★★★★ Rewatched by oscarpenaaa 19 Jan 2026
One of my favorite movies of all time. Prob one of the best movies Disney has ever came out w
No likes yet",30,en,rewatched oscarpenaaa jan one favorite movie time prob one best movie disney ever came w like yet,2026-01,17,4.584913438079923
4.0,★★★★,2026-01-20,"★★★★
Watched by jiyo 20 Jan 2026
blah blah blah nick wilde proper name place name backstory stuff
No likes yet",21,en,watched jiyo jan blah blah blah nick wilde proper name place name backstory stuff like yet,2026-01,16,2.5767193446849537
4.0,★★★★,2026-01-19,"★★★★ Watched by Juliana 19 Jan 2026
They say it is 2016 after all. My first time viewing. Enjoyed
No likes yet",22,en,watched juliana jan say first time viewing enjoyed like yet,2026-01,10,2.8690664028558204
4.0,★★★★,2026-01-19,"★★★★ Watched by sayfzu 19 Jan 2026
1
La scène du Parrain : absolute cinema
1 like",17,en,watched sayfzu jan la sc ne du parrain absolute cinema like,2026-01,11,2.4929151170822514
4.5,★★★★½,2026-01-18,"★★★★½ Rewatched by ruby 18 Jan 2026
hear me out .. nick wilde, except it‘s not hear me out cause everyone knows hes hot
1 like",26,en,rewatched ruby jan hear nick wilde except hear cause everyone know he hot like,2026-01,14,3.0461586771552476
3.5,★★★½,2026-01-19,"★★★½ Watched by HarvLocke 19 Jan 2026
Good film not much to say
No likes yet",16,en,watched harvlocke jan good film much say like yet,2026-01,9,3.0059326949405736
5.0,★★★★★,2026-01-19,"★★★★★ Watched by sthe ⋆˙⟡ 19 Jan 2026
eu racho de rir toda vez com a cena da preguiça kkkkkkkkkk
1 like",22,en,watched sthe jan eu racho de rir toda vez com cena da pregui kkkkkkkkkk like,2026-01,15,2.7682087506627426
4.0,★★★★,2026-01-19,"★★★★ Watched by ana karoliny 19 Jan 2026
""cenourinha"" 🤏🤏
No likes yet",13,en,watched ana karoliny jan cenourinha like yet,2026-01,7,1.9956299659551315
2.5,★★½,2026-01-19,"★★½ Watched by smylyfeinn 19 Jan 2026
too hyped cant lie...
No likes yet",14,en,watched smylyfeinn jan hyped cant lie like yet,2026-01,8,2.1617921035001553
4.0,★★★★,2026-01-20,"★★★★ Watched by ～/⁠ᐠ⁠｡⁠ꞈ⁠｡⁠ᐟ⁠\⁠｡⁠☆ 20 Jan 2026
i wanna go to konser sama clawhauser
No likes yet",17,en,watched jan wanna go konser sama clawhauser like yet,2026-01,9,2.1950726022523694
4.0,★★★★,2026-01-19,"★★★★ Watched by Jayan Patel 19 Jan 2026
I had no clue what this was about when watching so was pleasantly surprised with how funny it was! Trying to not be overly critical and to rate it just based I the fact that it was fun to watch!
No likes yet",51,en,watched jayan patel jan clue watching pleasantly surprised funny trying overly critical rate based fact fun watch like yet,2026-01,19,3.8210921635609973
3.5,★★★½,2026-01-19,"★★★½ Watched by Emily Atkins 19 Jan 2026
Fun!!!! I love this genre of film. Personified objects/animals in a modern day society.
No likes yet",25,en,watched emily atkins jan fun love genre film personified object animal modern day society like yet,2026-01,16,3.5787624521366865
2.0,★★,2026-01-19,"★★ Watched by melanie 19 Jan 2026
me da cringe judy
No likes yet",14,en,watched melanie jan da cringe judy like yet,2026-01,8,1.8871390313331278
3.0,★★★,2026-01-19,"★★★ Rewatched by Maut29 19 Jan 2026
deeply clunky and heavy handed metaphor but damn if it isn’t fun
No likes yet",22,en,rewatched maut jan deeply clunky heavy handed metaphor damn fun like yet,2026-01,12,2.869977958696848
4.5,★★★★½,2026-01-19,"★★★★½
Watched by calebe :D 19 Jan 2026
esse dá aula em investigação criminal
No likes yet",17,en,watched calebe jan esse aula em investiga criminal like yet,2026-01,10,2.3682566888749608
4.5,★★★★½,2026-01-19,"★★★★½ Watched by Flawolf 19 Jan 2026
Team renard malin sexy dans les dessins animés
No likes yet",18,en,watched flawolf jan team renard malin sexy dans le dessins anim like yet,2026-01,13,2.517745899570369
5.0,★★★★★,2026-01-19,"★★★★★
Watched by laviniavilela 19 Jan 2026
Captivating and absolutely lovable. This movie feels like a mothe’s hug. It was part of my childhood, but not only that - now it’s part of my life. The lessons I learned from it were never forgotten. We can be anything we want!
Shakira’s presence in the cast was simply wonderful. One of the best movies you can ever watch.
No likes yet",70,en,watched laviniavilela jan captivating absolutely lovable movie feel like mothe hug part childhood part life lesson learned never forgotten anything want shakira presence cast simply wonderful one best movie ever watch like yet,2026-01,33,5.022019988651111
5.0,★★★★★,2026-01-19,"★★★★★ Watched by Misy 19 Jan 2026
essa coelha é inteligente demais pra mim
No likes yet",17,en,watched misy jan essa coelha inteligente demais pra mim like yet,2026-01,11,2.4212998279568687
4.0,★★★★,2026-01-19,"★★★★ Watched by BigGav15 19 Jan 2026
Good family fun film. Although did drag on and could’ve been shortened.
No likes yet",22,en,watched biggav jan good family fun film although drag could shortened like yet,2026-01,13,3.0568397985361386
3.0,★★★,2018-03-09,"★★★ Rewatched by nutscratcher1 09 Mar 2018
Like beastars but more kid friendly
No likes yet",16,en,rewatched nutscratcher mar like beastars kid friendly like yet,2018-03,9,2.304416070056282
