rating,date,comment,raw_word_count,language,clean_comment,year_month,clean_word_count,subjectivity_score
8,2016-03-05,"When I first heard about Zootopia (back when it was a 2D film) I was both excited and nervous. The anthropomorphic animal idea has been done before, but never has it been used incredibly well. Robin Hood has animals, but the animals don't live in a world that is as interesting as they are.However, Zootopia happily makes a creative world that is interesting look at and explore (and fortunately, it does explore its world extensively).The greatest element of this movie is the animals and how they are personified. The Water Buffalo is big, massive, tough, and doesn't care about people's issues. The fox (Nick) is sly, clever, and always trying to escape. The rabbit (Judy), is fast, agile, and always ready to act. This makes for some very lively characters and very fun to watch characters. The animation in this movie is gorgeous and the use of depth perception is really good. Almost every shot is beautiful. You can tell a lot of work went into the look of this movie.The story itself is good and uses clever elements (and some social commentary) about how a population full of predators and prey would work. What issues would there be? What could go wrong? A lot of these ideas are explored in this film and it sometimes can feel a little heavy-handed, but for the most part all of the subtext works within the film (though there are a couple of moments where it is blatantly aimed at the audience).My main issue with the film is the final act and the villain. The concept is neat, but the amount of time spent between the villain revealing their-self and them being defeated is about 3 minutes. I know it is supposed to be a mystery until the end, but it didn't seem like a very big pay-off for all of the build-up.Some of the side-issues involve the drama between some of the characters that feels a little forced just for the sake of drama. Should there be some drama? Yeah, but it should be done in a more logical manner.All in all, Zootopia is a very entertaining film from Disney and I'm glad I saw it. The animation is great, the story is pretty solid, and the characters support the movie and make it worth a watch even if you don't like the story or some of the (mildly) preachy moments.",399,en,first heard zootopia back film excited nervous anthropomorphic animal idea done never used incredibly well robin hood animal animal live world interesting however zootopia happily make creative world interesting look explore fortunately explore world extensively greatest element movie animal personified water buffalo big massive tough care people issue fox nick sly clever always trying escape rabbit judy fast agile always ready act make lively character fun watch character animation movie gorgeous use depth perception really good almost every shot beautiful tell lot work went look movie story good us clever element social commentary population full predator prey would work issue would could go wrong lot idea explored film sometimes feel little heavy handed part subtext work within film though couple moment blatantly aimed audience main issue film final act villain concept neat amount time spent villain revealing self defeated minute know supposed mystery end seem like big pay build side issue involve drama character feel little forced sake drama drama yeah done logical manner zootopia entertaining film disney glad saw animation great story pretty solid character support movie make worth watch even like story mildly preachy moment,2016-03,187,2.5896045438592625
10,2016-06-03,Zootopia more life Zootastica this movie was fantastic. Full of fun and laughs for the whole family to enjoy. The acting was on point. Disney did it again with another work of art on the big screen. The 3D was on point like every other Disney movie is. I just loved how all of it came together in one whole.Parents really I have nothing negative to say about Zootopia it is very kid friendly so take your kids to see the best Disney movie ever created sorry Frozen but you were not that great.This is the kind of film that wins Oscars and Golden Globes for years that is how perfect this movie is. The greatest IMAX 3D movie ever has to be Zootopia hands down it is just killer I love it and I hope you do too. ヤなさま,140,en,zootopia life zootastica movie fantastic full fun laugh whole family enjoy acting point disney another work art big screen point like every disney movie loved came together one whole parent really nothing negative say zootopia kid friendly take kid see best disney movie ever created sorry frozen great kind film win oscar golden globe year perfect movie greatest imax movie ever zootopia hand killer love hope,2016-06,66,3.2692911930271378
9,2016-04-05,"With human warmth, ""Zootopia"" is an emotional and motivational film, with a basic but intelligent humor, and with a plot whose background is understandable for children and suggestive for young adults. The expression ""Never judge a book by its cover"" it is a cornerstone in the structure of the story, as goals related to self improvement. The argument is not quite complex, but is thoughtful but not delves into things that ultimately do not matter in the script, as political and economic aspects.The end is predictable, since from the beginning of the story we know the goals of the protagonist and we know that find a way to reach them, but also shows an unexpected turn when knowing the true villain and his intentions, something similar to what It happened in ""Frozen"" and that in some way perplexes the public. The animation is sublime and very detailed, scenarios are lucid and texture of the fur, skin and clothing of the characters is fantastic with a pleasing level of realism, making evident the great quality that characterizes the CGI of Disney. The low participation of Shakira was somewhat disappointing, considering its extensive mention in the marketing of the film. It includes an interesting social criticism, showing in its outlook a metropolis with a great diversity in its population, whose inhabitants are not spared from being segregated and stereotyped, among which there are those who seek equity and others seeking superiority, and this it is an issue that has caused a stir recently in the United States, the country of origin of the film. Personally, incidental music is one of the most important aspects in a movie, because it gives greater impetus to the emotional aspect of a scene, but the soundtrack of ""Zootopia"" is discreet and easy. The composer Michael Giacchino made a simple job, that although it is not all bad, is not satisfactory, and pales in comparison to its previous soundtrack, which was ""Inside Out"". ""Zootopia"" is entertaining and fun. Revive the charm and genius that characterizes Disney and takes him new horizons.",344,en,human warmth zootopia emotional motivational film basic intelligent humor plot whose background understandable child suggestive young adult expression never judge book cover cornerstone structure story goal related self improvement argument quite complex thoughtful delf thing ultimately matter script political economic aspect end predictable since beginning story know goal protagonist know find way reach also show unexpected turn knowing true villain intention something similar happened frozen way perplexes public animation sublime detailed scenario lucid texture fur skin clothing character fantastic pleasing level realism making evident great quality characterizes cgi disney low participation shakira somewhat disappointing considering extensive mention marketing film includes interesting social criticism showing outlook metropolis great diversity population whose inhabitant spared segregated stereotyped among seek equity others seeking superiority issue caused stir recently united state country origin film personally incidental music one important aspect movie give greater impetus emotional aspect scene soundtrack zootopia discreet easy composer michael giacchino made simple job although bad satisfactory pale comparison previous soundtrack inside zootopia entertaining fun revive charm genius characterizes disney take new horizon,2016-04,171,2.7684047319352767
10,2016-05-05,"This is the coolest movie I have ever seen. My boyfriend and I had so much fun watching it. He didn't want to go when he found out that we are going to a cartoon projection but he said that he was wrong after seeing it. He absolutely loved it. Music is very good and the animation is just perfect. Story is very real and you can see yourself in some situations.I recommend this movie to everyone, young, old, parents, teen's and children. My favorite character is Flash :) Love the end of the movie, best scene ever LOL. You will laugh till you pee. All the best from Belgrade Serbia :)",112,en,coolest movie ever seen boyfriend much fun watching want go found going cartoon projection said wrong seeing absolutely loved music good animation perfect story real see situation recommend movie everyone young old parent teen child favorite character flash love end movie best scene ever lol laugh till pee best belgrade serbia,2016-05,51,3.719599367153937
9,2016-04-03,"Zootopia is Disney's latest film and it is a great film. Zootopia is not your traditional kids' movie. It is so much more and it is tons of FUN! Adults can have just as much as fun with this as kids. The story follows a cop (bunny) working with a con artist (fox) to find some missing animals in the wonderful city of Zootopia where predators and prey get along.I was floored consistently throughout this movie because of how mature it is. This movie addresses many social issues like racism, sexism, prejudice, stereotypes, and even drugs. It goes really deep with this stuff and really tugs on your heart sometimes. I kept saying to myself, ""Is this really a kids' film?"" because this movie has a lot of stuff I think young kids won't understand. But it is still so much fun. The animation is beautiful, characters are written very cleverly, and this movie is extremely funny. Our two main characters are very funny and have great banter between them. The action is well done. This movie is not just a fun kids' movie; it's an entertaining political espionage/spy/conspiracy thriller. I mean this movie is an adults' action thriller but with the cute animals and animation. This could be the plot of the next Mission Impossible or James Bond movie and I really mean that!I have one flaw with this film but it's a major spoiler so I won't say it. Something happens at the end of the movie and it is very predictable and I saw it coming a mile away. That's it.Overall, Zootopia is a great animated film. It has a good story, funny characters, lots of emotion, and most importantly it's LOTS of fun. I think it is definitely the best animated movie since Inside Out. Zootopia gets an A.",303,en,zootopia disney latest film great film zootopia traditional kid movie much ton fun adult much fun kid story follows cop bunny working con artist fox find missing animal wonderful city zootopia predator prey get along floored consistently throughout movie mature movie address many social issue like racism sexism prejudice stereotype even drug go really deep stuff really tug heart sometimes kept saying really kid film movie lot stuff think young kid understand still much fun animation beautiful character written cleverly movie extremely funny two main character funny great banter action well done movie fun kid movie entertaining political espionage spy conspiracy thriller mean movie adult action thriller cute animal animation could plot next mission impossible james bond movie really mean one flaw film major spoiler say something happens end movie predictable saw coming mile away overall zootopia great animated film good story funny character lot emotion importantly lot fun think definitely best animated movie since inside zootopia get,2016-04,158,2.5884941599382834
9,2016-04-01,"Taking our daughter for an Easter treat, we expected this to be okay, but ultimately just another kids film; how wrong we were.Excellent technically, good story, character-driven, fun plot; enough to be interesting but not too much to lose younger viewers; the animation... Just WOW! From the start to the closing credits, exceptional attention to detail, depth and design. The fur on rabbits being distinctly different from that on foxes and them both being different form the otters', etc. Not just simple things like colour and length, but texture, shine, movement, et al. Weirdly (considering their significance in the film) only the sheep were less well realised than all the other animals.Great social references without force-feeding them to us and being over saccharine or sanctimonious; as can often be the case when family films try to ram-home ""worthy"" messages. Look out for the ""don't call me cute"" sequence early-on, for a brilliantly handled example.Can't recommend highly enough, an excellent example of the genre. Oh, and the soundtrack is brilliantly crafted to hook all ages.N.B. As testament to the anthropomorphism, I (a gruff, middle-aged British dinosaur into Rock and Metal) with zero knowledge of ""Pop Culture"" and having not seen so much as a trailer for this movie, was able to impress my family with ""Is Gazelle Shakira?""",217,en,taking daughter easter treat expected okay ultimately another kid film wrong excellent technically good story character driven fun plot enough interesting much lose younger viewer animation wow start closing credit exceptional attention detail depth design fur rabbit distinctly different fox different form otter etc simple thing like colour length texture shine movement et al weirdly considering significance film sheep less well realised animal great social reference without force feeding u saccharine sanctimonious often case family film try ram home worthy message look call cute sequence early brilliantly handled example recommend highly enough excellent example genre oh soundtrack brilliantly crafted hook age n b testament anthropomorphism gruff middle aged british dinosaur rock metal zero knowledge pop culture seen much trailer movie able impress family gazelle shakira,2016-04,125,2.6890807414414675
10,2016-02-21,"Welcome to the anthropomorphic world of Zootopia! Created by Rich Moore and Byron Howard and their amazing cast and crew, this movie is clearly one of the best movies Disney has ever made, colorful and joyful for all ages and good for having a good laugh. Prepare to watch a bunny named Judy Hopps team up with her natural enemy, the fox (Nick Wilde) in an adventure to solve a missing mammal case. This movie will keep you entertained from beginning to end with amazingly beautiful animation and a creative plot! This movie promises to be one of the best ever of Disney's Animation Studios.This is the best Disney movie I've seen!",112,en,welcome anthropomorphic world zootopia created rich moore byron howard amazing cast crew movie clearly one best movie disney ever made colorful joyful age good good laugh prepare watch bunny named judy hopps team natural enemy fox nick wilde adventure solve missing mammal case movie keep entertained beginning end amazingly beautiful animation creative plot movie promise one best ever disney animation studio best disney movie seen,2016-02,65,2.6716067084470314
8,2016-03-06,"Walking into this movie I had VERY low hopes that I would be entertained. And by the end, I was brow-beating myself for judging this wonderful movie by it's cover! (A message the movie covers well) It was full of humor, full of entertainment, and with a message to boot. A rarity these days with movies having a over abundance of low-brow slapstick and toilet humor.The pop-culture references are going to be over the children's head (just the way some should) and in perfect place for the adults to catch it and say ""Ahh, that was clever"". Yet still showing more than enough to relate with child-like humor, that will keep even the most restless 5 yr old at attention. A movie that is supremely voiced by actors/actresses that matched their characters so well, that from now on I will see the characters in their next performances...Which is a great thing.I do recommend anyone to take the family to see this..a few times.",163,en,walking movie low hope would entertained end brow beating judging wonderful movie cover message movie cover well full humor full entertainment message boot rarity day movie abundance low brow slapstick toilet humor pop culture reference going child head way perfect place adult catch say ahh clever yet still showing enough relate child like humor keep even restless yr old attention movie supremely voiced actor actress matched character well see character next performance great thing recommend anyone take family see time,2016-03,80,2.483996912347643
10,2016-03-12,"I normally only use the term ""delightful"" when referring to my 2 year old granddaughter, but this film deserves it. The animated story about a bunny named Judy Hopps who aspires to ""make the world a better place"" (by becoming a police officer in Zootopia) is heartwarming and hilarious.Of course, animation today is breathtaking and this movie is no exception. My wife and I agreed that one of our favorite parts of the show was the train ride into Zootopia - which displays many different ecosystems and wildly different climates. It is spectacular.But this is both a character and message driven story. The main character Judy is lovable, but resolute in her desire to improve the world she lives in. It is wonderful to see her bounce back from betrayals, trials and tribulations. And even when she experiences success, acclaim and fame - her character is tested - and she comes out on top. You really need to see it to know what I am talking about.A number of different movie genres are utilized: a mystery, detective story with homages to ""The Godfather"" and ""Breaking Bad"" are all very cleverly done. The movie also addresses the effects of prejudice and fear - and the way they can destroy relationships.The message for children (and adults) is strong about not giving up your dream - even when all those around you are doubting you - and even trying to make you fail.Humor that adults can also enjoy has become a staple of movies like these - and Zootopia hits a home run in this area. There are many funny lines throughout the movie, but the scene at the Dept of Motor Vehicles made the entire audience laugh out loud. It was my wife's and my favorite.In all the years I have been reviewing movies that I love (or hate), this is the first animated film I have reviewed. My 9 year and 5 year old grandchildren loved it - as did my wife and I. We walked out of the film saying ""We cannot wait to buy this movie!"" Need I say more?",351,en,normally use term delightful referring year old granddaughter film deserves animated story bunny named judy hopps aspires make world better place becoming police officer zootopia heartwarming hilarious course animation today breathtaking movie exception wife agreed one favorite part show train ride zootopia display many different ecosystem wildly different climate spectacular character message driven story main character judy lovable resolute desire improve world life wonderful see bounce back betrayal trial tribulation even experience success acclaim fame character tested come top really need see know talking number different movie genre utilized mystery detective story homage godfather breaking bad cleverly done movie also address effect prejudice fear way destroy relationship message child adult strong giving dream even around doubting even trying make fail humor adult also enjoy become staple movie like zootopia hit home run area many funny line throughout movie scene dept motor vehicle made entire audience laugh loud wife favorite year reviewing movie love hate first animated film reviewed year year old grandchild loved wife walked film saying cannot wait buy movie need say,2016-03,173,2.834118245334085
8,2016-03-06,"I did not think Disney had it in them to create something as sophisticated as Zootopia.It's slightly off the Disney formula than you would expect as it talks to the entire audience, not just children about the lessons of tolerance.Zootopia is about a bunny who is told she can not be a cop because she's a bunny, who teams up with a Fox, who this bunny has been told since birth that his kind cannot be trusted, in order to solve the case of some missing animals.It's been a while since I've seen Disney do this style of Anthropomorphism (not since the Disney Afternoon, with such shows as Tale Spin, which this movie reminds me of) , but it is a great way to tell a very mature story about not judging a book by it's cover and feeding it to everyone.Brovo!",142,en,think disney create something sophisticated zootopia slightly disney formula would expect talk entire audience child lesson tolerance zootopia bunny told cop bunny team fox bunny told since birth kind cannot trusted order solve case missing animal since seen disney style anthropomorphism since disney afternoon show tale spin movie reminds great way tell mature story judging book cover feeding everyone brovo,2016-03,60,2.2458248187148913
8,2016-03-07,"Pixar can't seem to do anything wrong, can they? First with Inside Out last year, and back at it again with Zootopia. This movie is a feel good movie that touches the heart, and that preaches that being different is okay. The premise is that a city where animals(both predator and prey) can live in harmony safe from the actual food chain, until something goes horribly wrong which seemingly reverts back to pre-civilized days. Idris Elba leads a cast that entertains you throughout the movie, and makes it so you can't not like this movie. It is beautifully made, and an eye-catcher at that. The cute subtleness of how all animals are different is on a whole new level, especially after the whole ""Chris Rock can make a black joke"" a the Academy Awards just a week ago. RATING: I would give this movie a high 7/low 8. Primarily because it didn't have as much meaning I feel, as say Finding Nemo, Wall-E, or Toy Story. However, with that being said, this movie is a no-doubt must see. Who can say no to Pixar? REVIEW: To summarize this movie in one word it'd have to be ""touching"" where it makes you laugh, smile, cry, and basically feel everything Inside Out wanted you to... AGE: Approved for all ages, and all audiences.",221,en,pixar seem anything wrong first inside last year back zootopia movie feel good movie touch heart preaches different okay premise city animal predator prey live harmony safe actual food chain something go horribly wrong seemingly reverts back pre civilized day idris elba lead cast entertains throughout movie make like movie beautifully made eye catcher cute subtleness animal different whole new level especially whole chris rock make black joke academy award week ago rating would give movie high low primarily much meaning feel say finding nemo wall e toy story however said movie doubt must see say pixar review summarize movie one word touching make laugh smile cry basically feel everything inside wanted age approved age audience,2016-03,116,2.6660718878465324
9,2016-02-20,"Out of ""Zootopia"" comes one of Disney's cleverest scripts, for the fact it successfully pulls off a new spin on their usual fables. Well, the concept isn't new – an animal buddy cop movie, but in usual Disney animated magic, it is a fun new creation. At the center of this buddy cop movie is bunny Judy Hopps (a wonderful Ginnifer Goodwin), an aspiring cadet who is landed on parking duty, despite being a valedictorian in police academy. But when given a chance to solve a case, she recruits fox con artist Nick Wilde (a smooth-talking Jason Bateman in perfect voice acting mode) to crack it. Yes, one can see the obvious direction this goes. But surprisingly, ""Zootopia"" greatly pulls off the clichés with an abundant dose of Disney Animation Studio's colorful animation (from the creative Zootopia districts to its 3D effects) and its surprising script that, to be honest, contained one of Disney's more adult-oriented dialogue. Secretly, every line and frame is littered with self-referential humor that mostly adults will relate to. (That explains my country's PG-13 rating.) Aside from mature humor, its surprising detour to teach about prejudice is a timely subject. And thankfully, it was not handled with a smack in the gut. All around, ""Zootopia"" may not stick out as a classic, but can rest in our subconscious as one fun, wild ride. So, sticking out for more fun adventures with Judy Hopps and Nick Wilde!",240,en,zootopia come one disney cleverest script fact successfully pull new spin usual fable well concept new animal buddy cop movie usual disney animated magic fun new creation center buddy cop movie bunny judy hopps wonderful ginnifer goodwin aspiring cadet landed parking duty despite valedictorian police academy given chance solve case recruit fox con artist nick wilde smooth talking jason bateman perfect voice acting mode crack yes one see obvious direction go surprisingly zootopia greatly pull clich abundant dose disney animation studio colorful animation creative zootopia district effect surprising script honest contained one disney adult oriented dialogue secretly every line frame littered self referential humor mostly adult relate explains country pg rating aside mature humor surprising detour teach prejudice timely subject thankfully handled smack gut around zootopia may stick classic rest subconscious one fun wild ride sticking fun adventure judy hopps nick wilde,2016-02,142,2.373978111460831
10,2016-04-08,"I always hear things about movies like Zootopia and Inside Out being ""too grown up"" ""not for my 4-5 year old"". None of these people have obviously taken the rating of the movie into account. The movie is rated PG (stands for Parental Guidance), and it is rated PG for it's mild themes, animated violence and some scenes may frighten young children. So, had these people actually paid attention and took these sort of warnings into account, they should have known that for a movie that is rated PG for its mild themes that there will be some things that will be hard for the little ones to understand. There will be scenes that will scare them, and the violence (not that there's much violence in this movie mind you) can be a bit horrific to a young child. It is rated PG for a reason, and therefore makes it obvious that the target audience is for children a bit older than the age of 5 or 6. Your kids will most likely not understand what is going on, why the animals have turned ferocious, why Judy Hopps faces gender discrimination and what some of the policemen-terminology will mean.Now as for me, I enjoyed it thoroughly! I found it to be a very clever, very smart, very witty and a very funny comedy Disney has produced. It is very optimistic and light hearted and VERY imaginative. It tells a very great story of a female bunny rabbit who joins the police force (despite all the negativity she has received for being a female and a rabbit) and teams up with a sly, scamming fox to solve a mystery of a missing otter. It has great back stories of not just the character, but of the society that these creatures live in as well! It has great plot twists that even some adults were shocked about. It's such a fun movie and great for almost everyone (except for those I have mentioned in the first paragraph).So again, for the love of god, these movies have a rating for a reason. Yes it's fun to see a movie where there is a society full of talking animals, but that's all this movie has got for your little toddlers.A definite 10/10 from me!",380,en,always hear thing movie like zootopia inside grown year old none people obviously taken rating movie account movie rated pg stand parental guidance rated pg mild theme animated violence scene may frighten young child people actually paid attention took sort warning account known movie rated pg mild theme thing hard little one understand scene scare violence much violence movie mind bit horrific young child rated pg reason therefore make obvious target audience child bit older age kid likely understand going animal turned ferocious judy hopps face gender discrimination policeman terminology mean enjoyed thoroughly found clever smart witty funny comedy disney produced optimistic light hearted imaginative tell great story female bunny rabbit join police force despite negativity received female rabbit team sly scamming fox solve mystery missing otter great back story character society creature live well great plot twist even adult shocked fun movie great almost everyone except mentioned first paragraph love god movie rating reason yes fun see movie society full talking animal movie got little toddler definite,2016-04,168,2.427759631191506
9,2016-04-01,"My REVIEW of Zootropolis Disney's 55th Animated Feature Film. Is it the film we all hoped for from the trailers? Does it hold up to some masterpieces like The Lion King, Aladdin etc. Without having a Prince Charming or Princess and taking this film a completely different way the answer is simply YES. This is a fantastic example of Disney taking a chance and NAILING IT. This has a fantastic lesson for children at the beginning screaming ""CHASE YOUR DREAMS."" Even though Hopps's family was telling her that her dreams of becoming a Cop was unrealistic, she perseveres and that's such a great message. I think it's such a change to see a film marketed towards children to have so many different values and lessons woven into one story. All is not happy and dream chasing for long the film takes a grittier feel in the second act. This is possibly the most racially charged animated feature film that any studio has produced. There are elements of discrimination, prejudice and fear of others who are different throughout this film. Now don't be thinking that this isn't a Disney film as it certainly is with great humour for children. However, not since The Great Mouse Detective have I been so swept up in a Disney mystery. The characters all worked beautifully apart from Gazelle (Shakira), there seemed to be a lot of focus on her but yet didn't move the story along in any way. The sloths however STOLE THE SHOW. To be clear, the movie is very well written and funny I mean some of the self aware references were fantastic. Look out for the Easter Eggs as some of them are genius. There was a period where animated Disney films without the Pixar attachment took a backseat. This may be the beginning of a new era. This is a film I would highly recommend seeing.",316,en,review zootropolis disney th animated feature film film hoped trailer hold masterpiece like lion king aladdin etc without prince charming princess taking film completely different way answer simply yes fantastic example disney taking chance nailing fantastic lesson child beginning screaming chase dream even though hopps family telling dream becoming cop unrealistic perseveres great message think change see film marketed towards child many different value lesson woven one story happy dream chasing long film take grittier feel second act possibly racially charged animated feature film studio produced element discrimination prejudice fear others different throughout film thinking disney film certainly great humour child however since great mouse detective swept disney mystery character worked beautifully apart gazelle shakira seemed lot focus yet move story along way sloth however stole show clear movie well written funny mean self aware reference fantastic look easter egg genius period animated disney film without pixar attachment took backseat may beginning new era film would highly recommend seeing,2016-04,159,2.5808873869977766
9,2016-03-21,"One of brilliant animation movie of recent times.. Thoroughly enjoyable.I went to the movie thinking it might be another Disney extravaganza with very little content. However, I was pleasantly surprised to find the movie is as good as any good Pixar movie.The animation is good , the collective humor is good and the social message is good too. A complete family movie.Characters in the movie goes through the same social issues like racism, social typecasting and segregation and one can relate to it while watching them overcome.This gives a great message to society but that was not done by compromising on the humor or fun. The other movie comes to my mind which did that beautifully was Inside out. Both Inside out & Zootopia are for all age groups and adults will have a great time along with the kids.One can relate to characters like Judy & Nick.Others characters are also Fun. Watch out for the fastest Sloth in the whole city!! Kudos Disney !!",165,en,one brilliant animation movie recent time thoroughly enjoyable went movie thinking might another disney extravaganza little content however pleasantly surprised find movie good good pixar movie animation good collective humor good social message good complete family movie character movie go social issue like racism social typecasting segregation one relate watching overcome give great message society done compromising humor fun movie come mind beautifully inside inside zootopia age group adult great time along kid one relate character like judy nick others character also fun watch fastest sloth whole city kudos disney,2016-03,90,2.521981156266593
9,2016-02-23,OK so was pleased when i got an adavnced screening of this movie had been wanting to see it for awhile even though i knew what to predict it still looked cute and funny well now having seen it i will say that my expectations were blown out of the water this movie had it all except romance it was action packed filled with laughs and heart i loved the character of bonny and the fox guy'forgot his name ' is pretty great too they are both charming in their own way and work together perfect 'by the end of the movie' its fantastic go ahead get advanced tickets u will love it 'keep in mind that just cause its animal police officers doesn't mean they cant get into danger and simi vilolent situations ' this is pg for a reason keep thinking this when taking extremely sencitive or small kids other than that u will have a blast for sure go see it have a good time,168,en,ok pleased got adavnced screening movie wanting see awhile even though knew predict still looked cute funny well seen say expectation blown water movie except romance action packed filled laugh heart loved character bonny fox guy forgot name pretty great charming way work together perfect end movie fantastic go ahead get advanced ticket u love keep mind cause animal police officer mean cant get danger simi vilolent situation pg reason keep thinking taking extremely sencitive small kid u blast sure go see good time,2016-02,84,3.0420798787582446
8,2016-04-07,"Racism and xenophobia are becoming a bigger problem in recent times. Due to terrorism, many people have the misconception that whole religious and/or ethnic groups are guilty. Most mainstream directors and filmmakers are too scared to talk about this risqué subject matter. Of all movies, a ""cute"" animated movie from Disney for the whole family is delivering these dark themes with excellency.Zootopia is about Judy Hopps (voiced by Ginnifer Goodwin), a bunny who moves to the metropolis of Zootopia, to become a police officer. She is joined by the con-artist, Nick Wilde (voiced by Jason Bateman) who is a fox, normally a natural enemy to the bunny, to solve a case to find a missing otter. The plot on its own is an interesting crime story and will be loved by children.But the actually interesting part of Zootopia is its heavy themes and political messages about prejudice and xenophobia. At the beginning of the film, the movie focuses on the prejudice Judy has to deal with because of her size in contrast to the other policemen and the stereotype of Nick being sly and treacherous, because he is a fox, but throughout the film, it tells more the tension between prey and predators. The city Zootopia is advertised as fair and where everyone lives in harmony. However, it is discriminating against predators for being ""potentially dangerous"". This is a very clever metaphor for the current situation with Islam in Europe, or black people in America.The animation is very beautiful but does not quite reach Pixar level. The characters are very colorful and the screenplay is often funny but also has very serious moments. The score is OK but not recognizable outside the movie. The main song is in my opinion absolutely terrible. I also think that the last fifteen to ten minutes felt a bit forced. There are many pop culture references to, among others, The Godfather or Breaking Bad.Zootopia is a beautiful movie that will enjoy children but will really interest more mature minds, due to its themes and references. The message is clear, but is not forced. The main song is maybe Shakira's worst song (that means very bad). In total a great, deep but also fun animation movie. 9/10",372,en,racism xenophobia becoming bigger problem recent time due terrorism many people misconception whole religious ethnic group guilty mainstream director filmmaker scared talk risqu subject matter movie cute animated movie disney whole family delivering dark theme excellency zootopia judy hopps voiced ginnifer goodwin bunny move metropolis zootopia become police officer joined con artist nick wilde voiced jason bateman fox normally natural enemy bunny solve case find missing otter plot interesting crime story loved child actually interesting part zootopia heavy theme political message prejudice xenophobia beginning film movie focus prejudice judy deal size contrast policeman stereotype nick sly treacherous fox throughout film tell tension prey predator city zootopia advertised fair everyone life harmony however discriminating predator potentially dangerous clever metaphor current situation islam europe black people america animation beautiful quite reach pixar level character colorful screenplay often funny also serious moment score ok recognizable outside movie main song opinion absolutely terrible also think last fifteen ten minute felt bit forced many pop culture reference among others godfather breaking bad zootopia beautiful movie enjoy child really interest mature mind due theme reference message clear forced main song maybe shakira worst song mean bad total great deep also fun animation movie,2016-04,197,2.865908912093493
10,2016-08-11,"Disney has had a slew of animated hits when it came to their CGI productions that were not made by Pixar. With the exception of both of the Planes movies which were...well...crap, you've got movies like Tangled (2010) and Frozen (2013), which hearkens back to the Disney Renaissance days of animated musicals, a la The Little Mermaid (1989) and Beauty and the Beast (1991). Then you've got modern takes on pop culture like the video game-inspired Wreck-it-Ralph (2012) and Big Hero 6 (2014) focusing on superheroes. 2016, however, saw the release of what I think is their best, and most original CGI-animated film to date, and it goes by the name of Zootopia (a.k.a. Zootropolis internationally).The film focuses on a small rabbit named Judy Hopps (Ginnifer Goodwin) who becomes a rookie police officer in the city of Zootopia, believing that anyone could be anything. However, this is sadly not the case, as she soon finds out with her first day on the job...as a meter maid. However, a female otter stops by the station and explains that her husband is one of 14 animal citizens that went missing, and Judy, determining to prove that she can be a valuable asset, takes on the case, with the only eyewitness to the otter's whereabouts being a fox named Nick Wilde (Jason Bateman), a known con-artist and all around smart ass that makes Officer Hopps' job more difficult than it already is.At heart, taking away the fact that it's an animated film with an all- animal cast of characters, this is a buddy cop movie in the vein of Rush Hour (1998) and Beverly Hills Cop (1984), just more family friendly. However, there's more to it than being just that alone. The movie is riddled with social commentary about tolerance and acceptance. The beginning of the film where we see Hopps as a child performing a school play about how Zootopia was formed by predators and non-predators leaving their more animal instincts behind and living together to make the world a better place puts this into motion immediately. However, the difference between this and other movies that have similar messages on the aforementioned topics is that this one does it so well that it doesn't sound like it's preaching it in your face and forcing it down your throat, and that's what makes the movie work altogether. It's well- written, and the relationship between Judy Hopps and Nick Wilde becomes more and more believable as the picture goes on.The animation is some of the best I've ever seen from the studio, as if the best aspects of their past animated productions were all present here, proving that when it comes to animated films made in the United States, Disney is still #1 in that department. In all honesty, with all of the lack of imagination coming from the motion picture industry (i.e. pointless remakes), I would love to see more movies like this coming from the big studios like Disney. Out of all the animated CGI productions from Disney this decade, this one is by far my favorite of them all, no question about it. I liked it more than Big Hero 6, Wreck- it-Ralph (which takes second place), and even Frozen. A must see for everyone of all ages.",547,en,disney slew animated hit came cgi production made pixar exception plane movie well crap got movie like tangled frozen hearkens back disney renaissance day animated musical la little mermaid beauty beast got modern take pop culture like video game inspired wreck ralph big hero focusing superheroes however saw release think best original cgi animated film date go name zootopia k zootropolis internationally film focus small rabbit named judy hopps ginnifer goodwin becomes rookie police officer city zootopia believing anyone could anything however sadly case soon find first day job meter maid however female otter stop station explains husband one animal citizen went missing judy determining prove valuable asset take case eyewitness otter whereabouts fox named nick wilde jason bateman known con artist around smart as make officer hopps job difficult already heart taking away fact animated film animal cast character buddy cop movie vein rush hour beverly hill cop family friendly however alone movie riddled social commentary tolerance acceptance beginning film see hopps child performing school play zootopia formed predator non predator leaving animal instinct behind living together make world better place put motion immediately however difference movie similar message aforementioned topic one well sound like preaching face forcing throat make movie work altogether well written relationship judy hopps nick wilde becomes believable picture go animation best ever seen studio best aspect past animated production present proving come animated film made united state disney still department honesty lack imagination coming motion picture industry e pointless remake would love see movie like coming big studio like disney animated cgi production disney decade one far favorite question liked big hero wreck ralph take second place even frozen must see everyone age,2016-08,279,2.2470558521981436
